CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
1.7,1047,97,5.9,809,1064,108,1435,766,10.1,66.9,0.8248,118
1.3,973,79,4.5,739,1186,87,1354,589,10.4,61.1,0.7717,81
1.3,997,81,4.5,737,1168,89,1341,631,10.3,59.9,0.7516,80
1,970,52,2.5,621,1400,58,1249,479,11.0,58.4,0.7686,42
0.7,902,38,1.8,568,1450,54,1253,479,9.1,68.1,0.7890,38
0.7,921,35,1.4,538,1564,-200,1224,417,9.5,68.2,0.8091,-200
0.5,858,29,0.9,490,1707,28,1212,378,9.3,72.3,0.8496,18
0.5,878,21,0.6,457,1935,20,1158,344,9.9,66.8,0.8152,12
0.6,893,46,1.4,540,1604,51,1268,413,7.6,83.2,0.8695,43
1.1,1038,55,3.8,697,1260,82,1383,605,8.1,79.0,0.8544,84
2.7,1320,271,11.6,1035,902,112,1721,991,8.7,74.6,0.8429,184
3.5,1353,434,17.8,1235,740,119,1937,1175,8.6,75.1,0.8415,202
2.3,1133,300,8.8,933,969,99,1552,923,9.7,69.7,0.8389,133
1.6,1066,116,6.8,849,1039,98,1468,829,11.0,64.4,0.8447,130
1.3,1027,95,5.9,809,1081,88,1442,733,13.6,53.0,0.8209,106
2,1106,211,8.9,935,958,96,1570,819,14.2,48.4,0.7780,132
1.9,1038,168,8.2,907,976,81,1492,723,14.2,46.3,0.7438,106
1.9,1084,154,8.6,924,986,92,1501,786,16.0,41.3,0.7462,125
2.2,1105,267,10.1,982,939,105,1545,850,17.7,35.4,0.7094,138
2,1102,143,9.4,957,968,88,1527,820,17.1,37.4,0.7225,120
2.9,1240,374,14.6,1137,836,103,1748,991,14.9,40.5,0.6835,158
5.2,1443,797,24.6,1418,666,141,2060,1454,13.4,47.8,0.7293,253
4.6,1389,698,21.6,1341,692,133,1982,1488,12.6,52.5,0.7642,231
2.5,1183,234,10.3,989,904,119,1539,1205,12.2,53.2,0.7555,150
1.5,1014,104,5.7,798,1083,106,1376,909,10.6,56.1,0.7140,99
1.2,979,67,4.5,736,1154,92,1324,769,9.9,59.5,0.7276,75
1.7,1048,88,5.5,787,1098,97,1373,835,9.6,61.1,0.7323,93
1.4,1024,79,4.8,753,1131,91,1357,793,9.7,61.6,0.7425,79
1.2,974,61,3.6,690,1208,83,1313,733,9.4,62.6,0.7398,67
0.6,862,43,1.7,561,1449,-200,1219,502,8.2,68.5,0.7455,-200
0.7,925,40,2.2,602,1398,59,1263,562,8.0,69.4,0.7459,45
0.8,952,52,3.0,654,1210,73,1312,832,7.7,72.4,0.7655,72
0.9,1005,64,4.0,713,1130,78,1363,924,8.0,71.8,0.7711,103
1.6,1122,88,6.7,842,1015,90,1438,974,8.5,66.3,0.7375,132
3.4,1351,375,16.7,1201,783,110,1828,1307,9.8,59.6,0.7214,239
3.8,1408,592,19.3,1278,682,114,1928,1481,11.2,57.0,0.7544,275
3.1,1304,357,14.8,1142,772,119,1747,1405,14.8,44.1,0.7407,232
2.7,1207,296,13.4,1098,826,121,1664,1195,16.8,35.3,0.6729,180
2,1099,181,11.0,1014,948,97,1503,868,19.2,27.1,0.5976,112
2.3,1106,211,12.5,1068,915,99,1535,874,19.1,26.2,0.5741,116
1.9,1009,199,8.4,916,1015,85,1391,738,16.3,30.8,0.5683,103
1.3,962,81,5.3,776,1152,75,1279,550,14.2,36.8,0.5922,89
1.9,1093,143,8.8,933,976,87,1454,777,13.4,41.0,0.6292,112
2.3,1180,247,11.2,1023,886,102,1588,966,14.2,43.3,0.6982,127
2.4,1168,239,11.6,1037,868,105,1580,990,12.1,45.6,0.6403,125
2.7,1168,267,12.4,1063,876,98,1540,944,10.4,48.0,0.6046,120
2.6,1140,261,10.6,1000,916,93,1490,962,10.0,51.1,0.6280,120
1.5,1001,97,6.0,811,1097,91,1308,778,9.8,50.8,0.6172,99
1.2,953,66,4.6,743,1185,85,1252,690,9.7,50.4,0.6063,79
1.1,972,60,4.1,715,1237,74,1258,644,9.9,50.2,0.6103,66
1.5,1021,77,5.2,776,1144,87,1307,753,9.4,53.4,0.6300,94
1,940,57,3.2,664,1290,79,1232,646,8.6,57.8,0.6488,70
1.2,1046,65,4.5,736,1142,78,1312,838,8.1,62.1,0.6746,75
1.1,1026,59,3.8,699,1191,-200,1292,851,7.9,63.5,0.6777,-200
-200,983,48,3.8,698,1209,63,1296,801,7.4,64.8,0.6683,57
0.8,915,27,1.9,578,1417,48,1212,665,8.2,58.9,0.6444,32
0.9,935,25,2.4,615,1373,59,1250,717,6.3,66.6,0.6410,54
1.1,976,42,3.3,669,1270,65,1266,795,7.2,62.9,0.6396,68
1.5,1124,78,6.7,842,1050,71,1418,936,7.2,63.9,0.6500,98
1.8,1163,128,8.5,919,922,84,1530,1076,11.1,50.5,0.6654,128
2.1,1167,184,9.7,966,942,93,1520,1016,15.5,36.1,0.6313,129
2.1,1121,156,9.4,955,992,99,1451,834,17.8,29.2,0.5920,130
1.9,1071,176,9.0,940,994,93,1449,756,17.6,30.1,0.6013,111
2.1,1065,232,10.0,979,950,96,1467,766,19.1,26.8,0.5861,106
2.5,1157,305,12.6,1072,888,114,1596,905,17.7,28.6,0.5735,137
1.9,1046,150,7.6,883,1051,101,1357,765,17.8,28.4,0.5737,113
2.2,1147,188,11.8,1042,934,108,1538,830,18.7,26.0,0.5555,122
2.3,1119,221,11.2,1022,916,117,1508,853,17.1,31.3,0.6038,137
2.7,1210,219,12.4,1062,886,125,1586,981,15.8,36.1,0.6440,165
3,1306,306,12.9,1079,827,133,1621,1286,14.7,40.1,0.6657,196
2.8,1258,270,12.2,1057,841,119,1633,1244,13.6,44.9,0.6991,174
2.2,1148,231,8.8,930,948,107,1475,1056,12.5,48.1,0.6946,140
1.6,1108,125,6.8,848,1023,96,1421,1003,11.8,50.8,0.7042,102
2.1,1231,122,8.6,924,906,105,1483,1245,10.9,56.1,0.7326,130
2.3,1293,161,8.9,937,930,102,1464,1200,10.9,55.9,0.7277,121
2.3,1274,101,8.3,912,939,97,1451,1188,10.3,58.1,0.7278,111
1.7,1135,95,6.3,827,1013,79,1395,1070,9.3,62.2,0.7294,87
2.2,1151,129,8.3,911,935,-200,1501,1075,8.2,66.7,0.7276,-200
1.3,1010,96,5.1,769,1110,69,1396,895,8.3,64.9,0.7124,77
0.8,870,54,2.6,626,1325,52,1284,755,9.6,58.5,0.7000,39
1.1,983,63,3.6,688,1251,62,1342,806,7.7,66.4,0.6990,77
1.4,995,72,3.6,691,1219,69,1321,836,7.4,68.0,0.7043,91
1.3,1024,91,4.7,747,1136,75,1382,897,9.7,58.6,0.7035,105
1.9,1163,127,7.5,880,959,83,1486,1073,12.5,50.1,0.7242,133
2.3,1218,193,9.0,938,918,94,1501,1088,16.8,36.9,0.7018,128
2.3,1210,188,9.5,958,933,96,1514,1036,19.2,31.3,0.6887,126
1.8,1114,151,7.7,887,1020,86,1438,768,21.3,26.4,0.6607,92
1.4,995,103,5.7,796,1159,72,1287,587,21.2,23.1,0.5768,66
1,927,55,3.8,700,1285,53,1189,452,18.6,25.0,0.5319,50
1.4,1002,104,4.8,754,1189,65,1260,470,18.0,27.3,0.5594,70
1.3,987,116,4.3,727,1213,70,1244,502,18.2,28.3,0.5848,73
1.3,993,93,4.1,714,1217,75,1238,516,17.0,31.4,0.6048,77
1.4,1012,93,4.7,746,1174,86,1301,555,15.6,35.0,0.6170,86
1.9,1114,155,6.2,823,1068,94,1357,671,14.1,40.2,0.6438,93
1.8,1093,115,5.5,789,1102,103,1329,788,13.4,43.2,0.6623,105
1.1,968,75,3.3,669,1261,81,1246,538,12.3,46.8,0.6686,67
1.1,960,65,3.2,666,1266,80,1224,544,11.9,46.5,0.6449,63
1.1,942,57,2.9,648,1300,77,1204,500,11.5,46.6,0.6319,63
0.9,888,40,2.2,598,1396,58,1156,417,10.6,48.0,0.6135,46
0.6,818,27,1.3,524,1588,31,1071,341,10.7,45.8,0.5895,21
0.5,840,23,1.1,509,1643,38,1076,352,10.4,46.6,0.5901,22
0.7,894,28,1.3,524,1557,-200,1095,397,10.1,47.8,0.5913,-200
0.6,864,21,1.2,516,1496,59,1153,502,11.3,46.9,0.6280,39
0.7,898,33,1.7,559,1441,70,1180,648,10.1,51.2,0.6341,55
0.9,946,40,2.9,643,1309,75,1232,760,9.9,50.7,0.6167,76
2.9,1309,279,14.3,1125,844,103,1687,1183,8.1,56.8,0.6150,181
4.1,1326,743,19.7,1289,714,134,1806,1431,10.9,44.1,0.5748,259
1.5,966,147,5.5,786,1111,98,1258,705,11.8,37.6,0.5184,118
1.5,975,97,5.6,793,1133,97,1254,637,13.9,33.2,0.5222,119
1.5,988,118,5.8,803,1105,98,1293,658,15.6,30.1,0.5285,123
1.4,971,91,5.5,786,1129,78,1272,546,16.5,29.0,0.5406,92
1.6,1010,146,6.5,833,1070,83,1332,561,17.5,27.9,0.5517,91
1.5,984,139,5.5,790,1131,92,1268,532,17.9,26.8,0.5446,103
1.4,962,155,5.2,776,1131,81,1247,535,18.2,26.1,0.5387,102
1.5,1012,128,5.8,801,1098,90,1289,525,18.0,27.1,0.5522,94
1.9,1058,166,7.9,896,996,95,1358,603,17.0,28.9,0.5558,98
2.5,1173,299,10.2,985,905,114,1477,802,16.1,31.3,0.5680,126
2.1,1127,163,8.2,907,957,106,1404,796,14.5,35.4,0.5839,108
1.6,1020,154,5.7,797,1066,99,1302,689,13.2,37.9,0.5733,95
1.2,949,80,3.8,700,1221,90,1178,553,13.1,34.4,0.5170,78
1.1,930,58,4.0,710,1278,82,1137,509,13.5,28.5,0.4405,61
1,900,55,2.8,643,1339,74,1089,455,12.4,31.9,0.4583,55
1,899,33,2.6,630,1418,76,1050,425,13.1,26.8,0.4023,57
0.7,866,33,1.8,569,1468,66,1055,436,11.6,33.6,0.4595,41
0.7,900,32,1.7,563,1402,73,1130,618,10.5,42.9,0.5442,46
0.8,949,25,1.4,540,1457,-200,1104,747,11.7,38.7,0.5298,-200
-200,897,29,1.3,529,1462,69,1101,693,12.2,37.2,0.5277,41
0.7,956,26,2.3,605,1341,71,1117,691,12.9,33.9,0.5037,52
1.1,1054,86,5.3,779,1080,98,1266,1013,11.3,40.3,0.5376,111
2.6,1343,294,13.4,1096,839,115,1587,1311,11.9,38.4,0.5341,191
4,1584,664,23.8,1399,642,130,1947,1675,13.3,35.6,0.5416,244
4.2,1556,695,21.5,1337,674,150,1852,1689,16.3,28.8,0.5305,283
4.7,1565,735,21.0,1324,695,159,1872,1688,17.9,28.2,0.5741,320
3.9,1429,649,18.4,1251,734,146,1754,1548,18.3,26.6,0.5529,249
3.7,1419,586,18.9,1267,742,138,1763,1490,20.8,22.5,0.5463,219
3.4,1373,546,17.1,1213,791,128,1711,1354,22.4,20.0,0.5352,200
2.2,1185,245,10.4,992,942,97,1448,1014,20.9,21.7,0.5295,138
1.9,1122,178,8.0,897,991,91,1372,831,19.1,26.5,0.5790,118
1.6,1085,130,6.2,820,1060,81,1325,699,18.1,30.6,0.6295,99
2.1,1249,151,9.7,968,874,99,1527,926,17.3,34.7,0.6788,112
2.2,1236,272,9.6,962,853,101,1532,928,15.8,40.4,0.7228,117
2.7,1334,301,11.9,1047,815,106,1638,1038,15.9,42.0,0.7541,129
2.4,1264,237,8.7,928,884,102,1534,1035,15.9,43.5,0.7790,132
1.3,1073,95,4.7,746,1072,84,1360,789,15.0,46.1,0.7833,73
1.2,1053,68,3.8,701,1147,81,1323,692,15.1,44.6,0.7574,68
1.5,1098,101,4.7,747,1094,91,1360,764,14.9,43.5,0.7302,80
1.3,1029,81,3.8,702,1180,82,1287,639,14.8,41.0,0.6850,68
1,973,50,2.7,631,1287,64,1240,541,14.8,40.8,0.6814,44
0.9,972,66,2.8,639,1222,70,1256,678,14.8,40.8,0.6834,47
0.5,832,22,1.0,496,1613,-200,1066,381,14.2,36.1,0.5823,-200
0.5,851,18,0.8,477,1699,26,1064,343,14.5,36.1,0.5928,15
0.6,909,31,1.5,545,1473,58,1131,436,14.6,36.0,0.5947,44
1,1038,57,3.5,684,1220,93,1279,688,14.4,38.5,0.6291,85
3.1,1636,342,15.6,1168,721,110,1926,1438,13.8,58.2,0.9129,207
4.1,1580,644,19.9,1295,639,115,1957,1489,13.2,61.1,0.9256,230
2.2,1262,216,8.6,924,872,125,1576,1093,10.4,74.4,0.9384,181
1.7,1197,117,6.5,837,957,118,1498,965,11.5,71.0,0.9582,144
1.9,1277,156,7.7,886,902,109,1579,1004,12.2,70.0,0.9924,140
2.9,1430,332,11.3,1025,779,123,1772,1166,12.3,73.3,1.0442,204
2.2,1242,232,9.1,944,846,114,1638,991,11.3,78.1,1.0411,149
2.6,1349,295,11.2,1023,804,114,1748,1054,13.6,69.2,1.0746,171
3.1,1390,386,13.5,1100,755,119,1799,1192,14.9,59.3,0.9974,195
2.3,1224,278,10.1,980,850,111,1637,1055,15.7,50.9,0.8997,152
2.4,1253,263,11.3,1026,810,103,1681,1048,15.2,52.9,0.9087,128
2.8,1312,322,11.8,1041,821,103,1712,1073,15.5,50.8,0.8881,121
2.7,1254,226,11.5,1033,819,107,1669,1068,14.3,52.9,0.8581,142
2.3,1198,221,9.3,953,882,105,1588,1019,13.2,56.0,0.8446,131
1.5,1060,109,5.5,787,1044,91,1418,833,12.6,57.0,0.8315,81
1.4,1050,105,5.1,769,1078,79,1409,759,12.3,57.8,0.8224,60
1.2,1029,84,4.8,754,1098,79,1395,749,12.0,58.4,0.8164,57
1.6,1143,106,6.3,825,986,86,1477,978,12.0,61.6,0.8593,96
1.2,1044,100,5.1,770,1031,70,1425,944,11.5,63.9,0.8652,85
1.1,1034,71,4.1,716,1085,55,1405,891,10.7,67.2,0.8630,50
0.9,956,72,4.0,713,1099,-200,1422,849,9.0,73.1,0.8394,-200
0.7,909,44,2.4,615,1237,49,1322,790,10.2,66.6,0.8299,57
0.9,996,45,2.9,648,1176,50,1340,852,11.0,63.7,0.8325,64
1.7,1154,134,7.4,876,1002,67,1561,987,9.6,68.8,0.8243,153
4.2,1510,505,19.8,1291,675,94,1949,1435,9.5,69.6,0.8273,342
6.2,1722,1042,31.9,1595,539,119,2439,1798,11.9,60.9,0.8455,378
4.6,1512,737,21.0,1323,631,139,2001,1677,16.2,48.6,0.8892,304
2.8,1258,375,11.7,1040,800,113,1701,1282,19.2,39.6,0.8693,192
1.6,1094,124,6.8,850,970,88,1489,871,19.7,38.4,0.8743,130
1.7,1129,137,7.4,875,974,73,1524,759,20.6,36.7,0.8797,106
1.7,1125,179,8.6,924,937,73,1542,790,21.8,33.9,0.8771,102
1.7,-200,222,-200.0,-200,-200,72,-200,-200,-200,-200,-200,99
1.9,-200,197,-200.0,-200,-200,81,-200,-200,-200,-200,-200,108
2.3,-200,319,-200.0,-200,-200,93,-200,-200,-200,-200,-200,131
3.3,1308,388,16.4,1193,793,106,1193,1187,23.6,27.5,0.7913,163
4.2,1529,589,21.2,1331,700,132,2028,1399,22.8,32.1,0.8814,211
5.5,1592,840,25.0,1429,624,164,2089,1644,20.8,36.7,0.8878,267
4.9,1536,655,20.2,1302,666,161,1922,1599,18.3,40.9,0.8493,269
2.5,1192,254,10.8,1007,827,124,1604,1223,16.8,44.0,0.8341,154
2,1186,188,9.9,976,844,113,1570,1200,15.8,48.0,0.8569,127
2,1203,120,8.5,920,898,103,1529,1118,14.9,52.0,0.8757,122
2,1139,157,8.0,899,921,104,1514,1067,14.1,54.4,0.8701,126
1.3,1072,88,5.6,795,986,93,1442,1048,13.3,58.8,0.8922,84
1,954,68,3.2,667,1180,60,1350,718,13.3,60.9,0.9229,58
0.9,951,57,3.3,673,1137,-200,1381,797,11.8,64.3,0.8869,-200
-200,926,36,2.8,638,1195,52,1342,749,11.2,65.9,0.8775,37
0.7,968,51,2.6,628,1197,66,1372,737,11.3,72.9,0.9738,56
1.1,1067,93,4.3,727,1055,82,1448,903,11.4,71.8,0.9671,91
2.6,1386,284,13.0,1083,798,109,1833,1159,11.9,73.7,1.0254,159
3.9,1474,486,20.3,1306,634,114,2060,1365,12.6,70.2,1.0221,190
5,1569,798,20.7,1316,634,139,2054,1510,13.6,65.3,1.0136,249
3.3,1375,524,15.9,1177,706,127,1898,1386,16.9,52.3,1.0013,196
2.9,1328,468,14.2,1123,738,127,1821,1368,19.4,44.1,0.9855,180
3.1,1341,454,15.9,1176,748,135,1825,1347,22.9,33.8,0.9322,167
3,1297,461,16.1,1183,765,130,1773,1242,23.6,31.3,0.9001,159
2.7,1303,391,14.7,1139,790,126,1761,1138,24.7,30.5,0.9371,152
2.7,1281,337,14.0,1116,809,121,1703,1080,26.1,27.3,0.9101,149
2.6,1248,297,13.6,1103,872,122,1632,1002,27.6,22.8,0.8288,143
3.7,1382,588,19.7,1288,778,138,1799,1212,26.9,22.3,0.7792,185
4.5,1491,721,23.3,1385,685,165,1915,1486,24.3,30.1,0.9012,223
4.7,1620,710,24.1,1407,641,154,2052,1567,21.2,40.1,0.9978,215
5.5,1693,787,25.4,1439,618,168,2083,1723,19.4,42.5,0.9483,271
3,1374,415,14.1,1121,771,146,1685,1399,18.5,43.0,0.9074,180
1.9,1287,245,10.1,982,841,124,1582,1291,17.8,47.0,0.9467,115
2.3,1408,294,12.1,1052,761,124,1684,1443,16.8,53.2,1.0100,149
1.6,1254,139,9.0,941,828,106,1566,1270,17.1,51.8,0.9990,98
1.3,1141,98,6.3,827,936,88,1488,1110,16.2,54.2,0.9933,73
1.2,1141,88,5.3,777,986,83,1455,1060,15.1,58.2,0.9886,69
0.9,1042,66,3.8,697,1056,-200,1410,965,15.1,57.6,0.9796,-200
0.8,986,57,3.0,651,1145,74,1380,891,14.5,58.0,0.9488,60
0.8,1005,57,3.3,673,1103,64,1387,905,13.7,61.6,0.9631,56
0.9,1041,60,3.5,683,1112,69,1398,899,13.9,59.6,0.9408,73
2,1272,200,9.5,959,846,91,1660,1136,13.3,61.7,0.9399,159
3,1436,451,15.2,1154,704,96,1872,1391,15.1,55.8,0.9486,203
3.1,1472,422,14.3,1126,720,106,1816,1460,17.0,50.5,0.9684,211
-200,1418,-200,11.2,1023,785,-200,1720,1410,19.7,43.3,0.9837,-200
-200,1410,-200,11.4,1030,781,-200,1743,1372,20.7,41.7,1.0092,-200
-200,1438,-200,13.4,1096,781,-200,1779,1266,23.3,35.8,1.0098,-200
-200,1278,-200,10.6,1000,866,-200,1621,1014,23.8,30.5,0.8897,-200
-200,1257,-200,10.8,1006,915,-200,1573,870,24.8,27.0,0.8325,-200
-200,1331,-200,11.9,1046,882,-200,1635,905,25.0,27.5,0.8575,-200
-200,1361,-200,13.5,1102,834,-200,1704,991,25.8,26.5,0.8675,-200
-200,1398,-200,15.2,1156,812,-200,1722,1076,25.1,27.1,0.8496,-200
-200,1483,-200,17.1,1213,764,-200,1798,1249,23.7,28.6,0.8273,-200
-200,1697,-200,26.7,1471,625,-200,2153,1548,22.1,36.8,0.9681,-200
-200,1459,-200,14.2,1124,736,-200,1823,1300,19.9,47.5,1.0912,-200
-200,1268,-200,8.5,918,873,-200,1602,1029,18.7,50.4,1.0772,-200
-200,1469,-200,14.3,1128,762,-200,1870,1207,18.1,51.3,1.0587,-200
-200,1316,-200,9.3,952,847,-200,1644,1047,17.5,53.8,1.0648,-200
-200,1224,-200,7.8,892,884,-200,1580,923,16.7,56.5,1.0634,-200
-200,1215,-200,6.7,843,929,-200,1551,862,15.9,59.2,1.0635,-200
-200,1115,-200,5.4,782,980,-200,1500,752,15.2,62.4,1.0726,-200
-200,1124,-200,5.6,793,965,-200,1521,791,14.7,65.0,1.0766,-200
-200,1028,-200,3.5,682,1090,-200,1448,697,14.3,65.3,1.0594,-200
-200,1010,-200,3.0,650,1171,-200,1434,664,13.7,66.5,1.0393,-200
-200,1074,-200,4.4,731,1020,-200,1488,891,12.9,69.1,1.0264,-200
-200,1034,-200,3.5,684,1110,-200,1423,813,13.7,64.8,1.0135,-200
-200,1130,-200,4.2,720,1063,-200,1461,828,15.3,59.0,1.0181,-200
-200,1275,-200,8.0,900,868,-200,1634,1057,18.1,49.8,1.0272,-200
-200,1324,-200,9.0,939,846,-200,1658,1011,21.5,40.7,1.0301,-200
-200,1268,-200,8.1,902,906,-200,1589,932,23.3,37.1,1.0457,-200
-200,1272,-200,8.6,924,895,-200,1603,881,25.1,33.8,1.0594,-200
-200,1160,-200,7.1,860,969,-200,1531,646,25.6,32.1,1.0393,-200
-200,1136,-200,5.6,792,1057,-200,1476,536,25.8,31.1,1.0143,-200
-200,1296,-200,10.0,977,863,-200,1642,746,26.1,30.8,1.0253,-200
-200,1345,-200,10.5,996,841,-200,1678,833,24.4,36.0,1.0850,-200
-200,1296,-200,10.1,983,845,-200,1626,802,23.0,36.2,1.0053,-200
-200,1258,-200,10.0,977,838,-200,1636,838,22.1,39.3,1.0336,-200
-200,1420,-200,13.0,1085,755,-200,1756,1051,19.8,44.6,1.0208,-200
-200,1366,-200,10.5,997,830,-200,1673,1041,18.5,48.9,1.0323,-200
-200,1113,-200,5.2,772,989,-200,1493,646,16.6,56.1,1.0481,-200
-200,1196,-200,6.9,853,909,-200,1556,769,15.8,58.8,1.0464,-200
-200,1188,-200,6.4,829,930,-200,1540,785,15.3,60.8,1.0501,-200
-200,1102,-200,4.7,750,1007,-200,1470,613,14.7,64.4,1.0717,-200
-200,969,-200,2.4,611,1239,-200,1330,430,14.8,63.3,1.0584,-200
-200,983,-200,2.2,600,1233,-200,1375,485,15.0,61.5,1.0418,-200
-200,876,-200,1.1,505,1456,-200,1294,467,15.5,56.9,0.9961,-200
-200,884,-200,0.9,489,1536,-200,1278,436,16.0,54.0,0.9742,-200
-200,1024,-200,3.1,658,1175,-200,1417,682,13.5,63.9,0.9809,-200
-200,1126,-200,6.2,822,945,-200,1541,927,12.9,65.3,0.9688,-200
-200,1415,-200,13.2,1089,767,-200,1795,1192,13.4,62.5,0.9582,-200
-200,1631,-200,25.8,1449,570,-200,2299,1615,14.5,58.8,0.9630,-200
-200,1499,-200,18.2,1247,647,-200,1972,1505,15.3,56.7,0.9773,-200
3.1,1461,424,14.3,1127,703,124,1836,1451,15.6,57.4,1.0075,236
3,1430,339,13.7,1107,713,121,1853,1409,16.6,55.2,1.0382,228
3.2,1498,445,15.7,1171,684,114,1942,1434,17.0,54.3,1.0434,206
3.1,1454,535,15.4,1162,682,114,1915,1457,18.0,51.5,1.0552,188
2.5,1402,278,12.6,1069,733,106,1793,1325,19.5,47.5,1.0653,158
2.1,1327,256,9.8,971,803,89,1705,1120,21.6,41.7,1.0606,124
2,1273,245,9.6,963,832,82,1662,931,22.2,38.3,1.0106,98
3.2,1457,458,16.3,1190,678,111,1877,1212,20.3,42.8,1.0053,160
4.1,1543,710,19.8,1290,631,132,2011,1353,19.7,45.4,1.0312,194
3.9,1499,678,18.0,1239,651,121,1957,1359,18.8,47.5,1.0199,174
3.1,1378,436,13.6,1102,742,116,1796,1273,17.9,49.4,1.0064,157
2,1243,178,8.7,928,852,100,1622,1079,17.5,50.9,1.0090,109
1.7,1196,160,7.7,885,884,89,1589,973,17.4,51.8,1.0230,85
1.6,1137,177,7.3,869,890,92,1554,951,17.0,53.9,1.0363,90
1,1015,101,4.1,718,1065,71,1428,714,16.6,55.4,1.0408,61
0.8,978,66,2.7,635,1188,51,1382,579,15.9,57.0,1.0224,36
0.5,933,40,1.5,547,1357,39,1336,542,15.0,59.2,1.0059,25
0.5,927,54,1.9,579,1267,-200,1370,562,14.5,61.4,1.0041,-200
0.5,908,39,1.8,569,1303,35,1360,526,14.1,61.6,0.9883,24
0.8,980,62,3.4,677,1141,64,1435,659,14.6,58.8,0.9711,73
1.7,1236,120,8.5,920,880,94,1641,1012,14.4,58.9,0.9594,164
4.5,1664,599,24.1,1407,594,134,2198,1564,15.3,55.2,0.9538,329
6.2,1757,1084,33.7,1636,494,129,2560,1806,16.2,52.5,0.9576,302
4.4,1524,776,22.0,1350,588,125,2096,1604,18.4,46.3,0.9734,256
2.9,1329,470,14.1,1119,707,107,1823,1288,19.6,41.8,0.9407,182
1.6,1167,169,7.6,884,881,78,1580,931,20.2,40.1,0.9370,105
2.6,1369,304,14.5,1132,715,91,1818,1162,20.9,36.6,0.8939,136
2.9,1284,405,13.6,1103,755,116,1704,1064,20.4,34.7,0.8229,167
2.5,1221,297,11.5,1032,811,131,1630,913,19.3,35.4,0.7813,166
1.9,1096,220,9.2,947,872,113,1519,684,18.6,36.9,0.7829,115
1.9,1143,226,10.3,988,849,98,1590,710,18.8,36.8,0.7883,109
2.7,1251,456,14.0,1116,760,116,1716,923,17.5,40.6,0.8068,143
3,1268,470,15.0,1148,728,120,1776,1006,16.8,44.3,0.8428,159
3.3,1314,503,15.1,1150,726,126,1784,1083,16.3,47.7,0.8746,181
3.2,1315,459,14.8,1142,724,126,1807,1161,15.6,50.7,0.8947,178
1.8,1095,227,8.5,918,896,90,1527,800,15.7,49.4,0.8768,91
1.3,1027,152,5.9,808,996,81,1458,647,15.8,48.6,0.8653,76
1.1,1012,94,4.8,752,1053,74,1393,649,15.7,47.0,0.8325,66
0.9,948,93,4.0,710,1127,67,1352,575,15.7,45.9,0.8121,56
0.7,889,49,2.3,603,1308,46,1271,455,15.6,44.9,0.7920,35
0.4,830,30,1.4,538,1475,30,1214,392,15.6,44.4,0.7827,21
0.3,801,30,0.7,464,1749,-200,1154,340,16.1,42.4,0.7718,-200
0.3,804,30,0.7,468,1826,19,1166,320,15.7,45.4,0.8063,12
0.3,824,32,0.8,478,1705,32,1200,331,15.3,50.1,0.8617,22
0.8,1000,59,3.6,688,1257,61,1398,426,14.2,58.6,0.9443,55
2.8,1307,277,12.9,1082,777,111,1769,830,14.3,58.2,0.9431,152
3.1,1286,454,15.7,1171,716,102,1821,1006,15.0,52.0,0.8817,153
2.3,1150,211,8.6,925,865,116,1576,820,13.6,61.4,0.9519,152
1.6,1087,196,7.4,876,911,96,1554,737,16.1,53.1,0.9675,112
1.5,1016,110,6.6,839,991,97,1448,790,16.6,44.3,0.8294,119
1.6,1029,164,7.8,892,937,110,1474,760,17.4,40.3,0.7922,122
1.8,1109,151,9.1,943,883,103,1604,767,18.1,42.2,0.8679,115
1.4,997,112,6.1,817,1030,79,1426,626,14.4,51.8,0.8433,84
1.9,1177,117,7.5,880,927,104,1552,776,10.9,76.4,0.9953,146
1.2,1045,120,5.9,808,1038,69,1421,589,16.4,47.7,0.8819,65
2.3,1171,251,12.7,1073,847,96,1623,872,18.0,37.1,0.7598,120
3.3,1221,435,13.5,1101,799,121,1700,996,14.7,48.7,0.8089,185
3.1,1262,345,14.5,1133,774,129,1748,1033,11.3,71.3,0.9514,157
3.3,1207,343,11.0,1013,876,116,1632,982,10.0,74.0,0.9087,174
1.2,956,62,3.2,666,1235,71,1282,518,9.8,71.8,0.8702,62
1.3,1020,70,4.3,727,1153,85,1391,631,9.3,75.2,0.8796,81
1.9,1107,114,7.1,861,957,101,1510,879,9.6,76.0,0.9088,118
1.4,1020,88,4.8,752,1074,97,1398,839,9.3,75.0,0.8799,95
1.5,1051,95,5.7,798,1016,89,1455,876,9.0,76.7,0.8825,84
1.1,965,83,4.1,716,1087,72,1383,827,8.2,79.6,0.8672,56
0.8,890,63,3.3,672,1183,-200,1338,781,7.6,80.6,0.8437,-200
-200,823,38,1.8,568,1366,57,1263,699,8.3,75.6,0.8302,43
0.8,869,68,2.8,642,1291,62,1288,723,8.1,72.1,0.7798,69
1.1,939,59,4.8,754,1169,64,1384,797,8.1,70.4,0.7609,74
2.6,1274,226,13.8,1109,820,80,1723,1138,8.1,70.5,0.7627,161
5.1,1512,802,27.1,1482,596,118,2189,1605,9.9,64.3,0.7859,308
