CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
0.9,898,233.426724,2.9,646,1013,93,954,702,7.0,57.6,0.5784,189
1.4,1020,88,4.8,752,1074,97,1398,839,9.3,75.0,0.8799,95
3.2,1586,233.426724,13.0,1084,495,158,1473,1619,11.0,78.2,1.0220,492
1.1,868,233.426724,2.9,647,1054,85,962,828,8.4,54.5,0.6022,131
2.142522,1337,233.426724,20.2,1302,507,139,1786,1465,24.7,47.4,1.4527,417
1.7,1100.524233,233.426724,-200.0,938.447755,832.57092,83,1453.531792,1024.248555,18.240418,49.181414,1.016622,111
0.8,977,233.426724,3.3,673,830,99,1060,902,7.5,70.9,0.7358,179
4.7,1557,233.426724,27.8,1499,381,151,1945,1817,14.1,58.9,0.9447,555
2.142522,779,233.426724,1.7,560,1189,31,1231,487,23.0,47.7,1.3232,19
3.2,1241,233.426724,14.6,1135,622,213,1280,1474,11.4,45.4,0.6113,600
2.1,1035,233.426724,11.8,1043,804,174,1647,749,34.8,19.3,1.0543,149
3.5,1346,233.426724,17.0,1211,540,101,1674,1340,20.1,59.6,1.3852,404
4.3,1508,233.426724,23.1,1379,496,137,1767,1567,10.0,75.0,0.9179,864
3.5,1183,233.426724,14.2,1122,897,143,1476,1215,12.6,62.0,0.9027,464
1.2,1010,233.426724,7.1,860,768,62,1450,1212,20.2,65.8,1.5350,118
2.4,1149,233.426724,13.6,1103,622,94,1662,1090,16.8,79.8,1.5115,413
1,935,233.426724,6.5,836,909,80,1604,855,23.3,49.9,1.4135,58
2.142522,1110,233.426724,6.9,855,897,113.096025,1568,943,16.3,57.2,1.0492,241.724316
4.6,1493,233.426724,23.8,1399,466,150,1893,1708,19.0,61.6,1.3407,618
2.142522,873,233.426724,2.1,592,1076,83,869,915,4.5,53.8,0.4572,108
1,1100.524233,80,-200.0,938.447755,832.57092,83,1453.531792,1024.248555,18.240418,49.181414,1.016622,69
0.7,941,233.426724,3.6,687,949,52,1530,642,24.7,56.9,1.7390,44
2.142522,1038,233.426724,9.6,961,1026,113.096025,1530,949,19.4,38.1,0.8511,241.724316
4.9,1604,233.426724,27.7,1496,410,215,1733,1969,5.0,79.6,0.7022,939
2.142522,1177,233.426724,14.8,1143,574,113.096025,1443,1205,13.9,49.0,0.7727,241.724316
0.3,803,233.426724,2.7,635,1417,67,1272,537,20.2,37.8,0.8837,60
2.7,1240,233.426724,15.1,1152,575,94,1699,1278,25.6,46.2,1.4903,352
3.0,1219,233.426724,11.3,1026,604,133,1311,1329,8.9,66.7,0.7634,462
2.142522,1148,233.426724,8.7,929,815,113.096025,1443,826,27.2,38.0,1.3470,241.724316
2.1,1420,233.426724,16.1,1183,488,136,1626,1520,12.8,71.8,1.0551,592
0.8,911,233.426724,3.0,654,1102,51,1466,477,30.0,41.3,1.7259,38
3,1268,470,15.0,1148,728,120,1776,1006,16.8,44.3,0.8428,159
2.142522,959,233.426724,5.6,792,913,113.096025,1315,717,17.1,58.7,1.1332,241.724316
2.6,931,233.426724,11.5,1032,795,164,1098,991,13.5,27.9,0.4287,403
2.142522,907,233.426724,6.4,832,868,113.096025,1492,808,22.8,49.4,1.3568,241.724316
2.2,933,233.426724,10.3,990,849,192,956,1104,14.8,17.9,0.2977,555
2.0,1065,233.426724,8.2,908,741,174,953,1284,7.4,31.8,0.3287,314
1.7,955,233.426724,5.8,804,843,95,1017,1007,5.6,61.6,0.5656,199
2.3,991,233.426724,9.0,940,816,117,1035,973,18.9,18.9,0.4091,337
2.142522,1115,233.426724,5.4,782,980,113.096025,1500,752,15.2,62.4,1.0726,241.724316
1.1,1000,233.426724,5.9,807,811,52,1376,825,25.3,46.7,1.4874,95
2.142522,924,233.426724,4.2,724,946,113.096025,969,781,7.7,47.2,0.4975,241.724316
2.142522,951,233.426724,4.0,713,994,58,1385,821,16.9,49.8,0.9544,42
1.1,918,233.426724,5.8,805,816,55,1571,759,25.4,55.1,1.7628,43
4.1,1220,233.426724,21.7,1344,605,163,1676,1743,25.2,26.8,0.8451,524
2,1050,233.426724,9.6,962,810,120,1496,879,31.7,21.6,0.9959,107
1.4,953,233.426724,6.1,817,872,156,891,603,28.9,9.9,0.3866,242
1.6,1107,233.426724,5.9,807,768,73,1546,836,21.0,76.8,1.8881,214
0.3,1057,233.426724,2.8,641,803,110,1103,616,17.2,46.2,0.8989,170
3.5,1257,233.426724,13.7,1108,592,94,1520,1287,12.6,78.4,1.1419,577
2.8,1276,233.426724,13.5,1099,559,152,1504,1388,13.6,64.0,0.9891,370
2.1,1218,233.426724,8.4,914,597,158,1291,1383,13.7,58.5,0.9146,308
0.7,900,32,1.7,563,1402,73,1130,618,10.5,42.9,0.5442,46
2.7,1072,233.426724,12.2,1057,812,92,1820,885,24.2,39.2,1.1665,150
3.6,1397,233.426724,21.8,1346,580,165,2017,1837,31.5,27.8,1.2671,228
2.2,1203,233.426724,13.2,1090,593,74,1655,1205,21.3,68.5,1.7164,223
0.6,807,233.426724,3.5,681,1092,65,1435,765,24.8,37.8,1.1639,41
2.2,998,233.426724,7.0,858,770,135,1109,857,8.6,53.6,0.5992,256
1.9,1163,233.426724,11.7,1039,723,121,1814,888,37.8,26.9,1.7392,118
1,912,233.426724,5.5,788,822,48,1331,847,15.5,78.5,1.3782,127
0.6,711,233.426724,1.6,556,1938,67,840,416,10.4,36.2,0.4561,109
2,1075,233.426724,8.4,917,737,87,1354,1037,17.5,60.7,1.2009,231
1.2,951,233.426724,4.5,737,910,106,977,922,4.7,62.3,0.5368,166
2.7,967,233.426724,3.9,704,888,117,961,609,7.4,56.0,0.5797,162
2.142522,955,233.426724,7.9,894,818,113.096025,1366,804,17.9,52.6,1.0711,241.724316
-200.0,989,233.426724,3.0,650,900,66,1171,768,13.0,70.3,1.0502,105
1.8,1179,233.426724,9.5,957,680,67,1819,1131,33.6,41.0,2.0995,105
0.4,872,233.426724,0.8,476,1249,35,794,350,6.9,48.1,0.4796,36
0.4,898,76,2.3,608,1154,113.096025,1386,743,15.6,61.2,1.0784,241.724316
2.9,1271,233.426724,11.5,1031,618,236,1138,1464,5.4,51.8,0.4698,484
2.142522,998,233.426724,5.3,776,810,113.096025,1608,665,28.5,52.1,2.0036,241.724316
2.9,1172,233.426724,13.0,1085,737,123,1876,1102,16.3,68.6,1.2657,214
3.6,1342,233.426724,22.0,1351,657,109,2201,1419,23.7,50.5,1.4636,216
1.9,1077,233.426724,6.9,852,773,108,1302,969,13.1,80.4,1.2038,325
2.9,1353,185,14.2,1122,922,126,1740,1139,15.8,37.0,0.6610,190
0.3,920,233.426724,4.3,730,944,55,1393,842,26.8,32.3,1.1235,43
2.1,1233,233.426724,8.7,926,617,153,1293,917,21.7,35.1,0.8993,260
0.6,986,233.426724,5.4,784,839,74,1503,1204,25.6,38.8,1.2545,66
2.142522,880,233.426724,3.9,704,913,37,1529,676,23.8,55.3,1.6068,26
4.5,1501,233.426724,22.6,1367,465,174,1558,1856,7.2,62.2,0.6351,766
0.5,813,233.426724,4.4,732,1118,59,1303,427,32.4,18.0,0.8599,41
4,1418,542,19.5,1282,681,129,1890,1418,19.2,35.7,0.7826,231
2.142522,962,233.426724,8.3,911,793,113.096025,1380,872,19.7,49.1,1.1148,241.724316
2.142522,802,233.426724,1.2,519,1523,113.096025,1315,540,9.8,80.0,0.9670,241.724316
2.142522,808,233.426724,1.4,534,1243,113.096025,853,480,8.7,43.4,0.4905,241.724316
2.8,1126,347,13.0,1083,875,93,1654,955,14.8,39.5,0.6595,116
2.142522,1410,233.426724,21.6,1340,533,113.096025,1841,1414,30.8,31.8,1.3908,241.724316
2.1,1087,233.426724,10.6,1000,706,127,1251,1310,14.6,46.5,0.7687,391
4.5,1326,233.426724,22.2,1356,525,95,1966,1405,20.8,61.4,1.4898,448
0.9,1100.524233,233.426724,-200.0,938.447755,832.57092,107,1453.531792,1024.248555,18.240418,49.181414,1.016622,133
2.4,1200,233.426724,8.7,929,664,132,1082,1847,4.2,63.1,0.5259,288
2.142522,1003,233.426724,11.9,1045,781,128,1602,865,31.4,22.7,1.0270,136
3.0,1382,233.426724,16.7,1202,534,275,1352,1630,1.3,64.8,0.4410,728
1.6,1124,233.426724,5.7,799,775,134,1231,969,12.8,65.5,0.9640,277
3.8,1498,535,21.0,1325,684,132,2095,1329,11.2,69.7,0.9232,244
0.6,804,233.426724,2.4,616,1271,113.096025,1189,496,20.4,47.1,1.1178,241.724316
1.9,1105,233.426724,10.5,995,778,149,1681,821,37.1,23.0,1.4229,162
2.1,1208,233.426724,13.0,1083,792,118,1702,891,31.0,22.6,1.0012,121
1.7,1170,233.426724,9.5,959,666,88,1798,838,27.4,55.5,1.9998,86
2.3,1145,233.426724,9.0,938,591,151,1376,1159,15.2,64.2,1.0983,340
0.6,847,233.426724,2.7,634,1012,113.096025,1258,525,24.0,43.7,1.2876,241.724316
0.9,1197,233.426724,6.6,840,712,124,1298,974,9.5,83.8,0.9972,232
1.6,1056,233.426724,5.6,795,783,115,1187,896,12.5,63.7,0.9196,203
1.0,944,233.426724,2.5,617,944,77,1039,766,7.0,77.3,0.7782,127
2.142522,1020,233.426724,7.6,882,765,113.096025,1553,635,31.2,35.0,1.5669,241.724316
1.6,1059,233.426724,5.4,783,781,112,1188,877,12.5,63.8,0.9244,198
2.7,1168,267,12.4,1063,876,98,1540,944,10.4,48.0,0.6046,120
2.4,1256,233.426724,12.2,1056,582,138,1230,1575,6.4,63.9,0.6192,469
1.4,1017,233.426724,4.9,760,806,151,922,1235,8.3,38.2,0.4203,254
0.7,805,233.426724,2.7,632,1176,63,1033,475,18.0,34.7,0.7089,115
1.1,903,233.426724,5.3,779,1010,73,1278,583,28.1,28.6,1.0715,137
7.7,1822,233.426724,36.0,1686,387,233,2077,2244,15.5,61.2,1.0670,1134
2.142522,998,233.426724,8.3,913,834,90,1635,826,34.7,26.5,1.4408,90
1.8,995,233.426724,5.9,807,978,90,1056,1044,6.7,64.6,0.6381,213
2.142522,989,233.426724,6.7,846,960,113.096025,1476,846,9.9,74.0,0.9009,241.724316
0.9,815,233.426724,4.2,720,1225,59,1418,525,25.9,32.0,1.0529,56
2.6,1016,233.426724,7.8,892,758,141,1109,945,9.2,49.8,0.5808,317
1.2,1033,233.426724,6.7,842,756,66,1362,941,17.6,66.5,1.3249,166
2.142522,1610,233.426724,36.3,1692,436,113.096025,2197,1866,18.5,55.9,1.1779,241.724316
1.5,1103,233.426724,7.0,857,681,123,1182,946,17.9,38.8,0.7883,230
0.8,847,233.426724,2.0,586,1163,92,814,473,1.4,53.1,0.3642,125
0.3,814,233.426724,2.5,618,1097,113.096025,1400,696,21.6,46.1,1.1761,241.724316
0.6,949,233.426724,2.1,589,987,63,1001,464,3.3,84.3,0.6617,77
5.1,1399,233.426724,23.4,1387,487,242,1499,1837,11.0,33.8,0.4436,768
1.0,996,233.426724,2.5,620,928,94,946,570,10.6,45.8,0.5838,118
6.1,1746,824,24.2,1409,553,148,2119,1898,16.8,49.8,0.9446,319
2.142522,1431,233.426724,27.1,1482,679,113.096025,2025,1431,29.4,20.5,0.8262,241.724316
3,1297,461,16.1,1183,765,130,1773,1242,23.6,31.3,0.9001,159
6.4,1609,233.426724,29.7,1544,367,232,1999,1878,18.6,46.4,0.9867,669
2.142522,1057,233.426724,7.6,881,784,67,1574,1081,27.6,38.2,1.3911,53
1,900,55,2.8,643,1339,74,1089,455,12.4,31.9,0.4583,55
1.1,938,233.426724,3.5,685,934,157,870,840,4.9,43.7,0.3809,214
2.0,1169,233.426724,10.3,987,596,143,1285,1184,22.9,29.3,0.8077,337
1.3,882,233.426724,2.4,614,1221,113.096025,931,888,6.9,62.3,0.6227,241.724316
3.1,1073,233.426724,14.0,1117,693,119,1762,1052,24.0,36.3,1.0708,220
1.1,1100.524233,233.426724,-200.0,938.447755,832.57092,110,1453.531792,1024.248555,18.240418,49.181414,1.016622,145
1.2,883,233.426724,3.1,659,943,122,842,527,2.7,49.4,0.3714,216
2.1,1174,233.426724,9.1,942,626,122,1296,1262,11.2,70.3,0.9323,381
2.4,1198,233.426724,9.1,943,647,151,1307,1291,13.5,62.6,0.9644,371
0.6,916,233.426724,1.5,541,1143,113.096025,1064,536,11.7,74.1,1.0167,241.724316
1.6,1100.524233,233.426724,-200.0,938.447755,832.57092,95,1453.531792,1024.248555,18.240418,49.181414,1.016622,108
2.9,1125,233.426724,16.0,1179,719,153,1921,1065,28.7,35.8,1.3834,171
1.4,1028,233.426724,5.2,773,877,76,1194,871,11.1,68.2,0.8979,153
1.2,835,233.426724,3.9,705,1117,2,1161,592,15.6,50.0,0.8773,19
0.5,889,233.426724,4.9,760,968,120,919,983,5.3,48.7,0.4364,195
1.4,1055,233.426724,5.4,782,798,161,940,1377,5.1,45.6,0.4056,231
0.8,867,233.426724,2.4,613,1019,93,817,389,19.3,22.3,0.4950,134
2.1,1210,233.426724,10.0,978,666,111,1332,1237,8.9,79.3,0.9088,508
2.6,1262,233.426724,13.4,1096,772,134,1711,1340,26.4,28.9,0.9785,182
2.142522,943,233.426724,7.2,867,834,113.096025,1314,891,14.8,57.3,0.9603,241.724316
0.7,900,233.426724,4.7,750,932,113.096025,1494,817,21.8,46.6,1.1991,241.724316
4.3,1462,233.426724,12.9,1080,522,229,1274,1889,5.3,66.8,0.5979,599
1.2,1067,233.426724,9.0,938,825,99,1520,912,29.7,24.8,1.0160,102
3.3,1100.524233,233.426724,-200.0,938.447755,832.57092,196,1453.531792,1024.248555,18.240418,49.181414,1.016622,608
1.1,1078,44,4.4,734,1128,113.096025,1487,1021,12.6,63.5,0.9230,241.724316
2.3,1132,233.426724,10.5,996,822,95,1564,1205,18.1,40.9,0.8441,102
2.142522,908,233.426724,3.8,700,922,113.096025,1547,644,25.4,54.4,1.7384,241.724316
2.3,1072,233.426724,10.9,1011,762,142,1075,1172,14.2,26.8,0.4332,340
4.1,1100.524233,233.426724,-200.0,938.447755,832.57092,148,1453.531792,1024.248555,18.240418,49.181414,1.016622,670
-200.0,873,233.426724,2.5,618,1036,124,994,617,5.3,75.9,0.6824,180
3,1216,233.426724,11.7,1039,685,132,1183,1378,8.6,54.3,0.6060,443
4.1,1401,233.426724,23.7,1396,645,168,2009,1402,27.7,24.8,0.9106,231
2.7,1325,233.426724,11.3,1027,591,162,1394,1365,13.5,63.0,0.9686,426
2.4,1181,233.426724,13.3,1094,600,74,1599,1180,18.8,70.6,1.5209,345
1.1,994,233.426724,6.4,829,784,78,1581,982,23.6,54.2,1.5583,108
0.9,921,233.426724,5.6,792,943,72,1595,799,23.5,47.6,1.3611,72
1.3,1100.524233,233.426724,-200.0,938.447755,832.57092,117,1453.531792,1024.248555,18.240418,49.181414,1.016622,193
3.9,1473,233.426724,24.2,1409,483,87,1984,1637,21.1,61.1,1.5056,557
0.9,998,233.426724,2.1,591,937,113.096025,1147,820,12.8,71.2,1.0454,241.724316
2.2,1134,233.426724,11.1,1017,724,107,1632,981,18.3,75.4,1.5682,268
2.142522,791,233.426724,2.8,638,1038,113.096025,1389,698,18.6,67.4,1.4302,241.724316
3.6,1225,233.426724,19.4,1281,683,133,2082,1143,30.7,31.4,1.3686,180
2.142522,856,233.426724,4.4,732,988,113.096025,1247,714,14.8,64.3,1.0730,241.724316
3.9,1436,233.426724,20.1,1299,451,159,1616,1621,13.6,58.9,0.9139,581
1.5,1095,233.426724,5.2,772,721,140,1175,1023,12.2,65.0,0.9193,233
2.5,1298,233.426724,11.1,1017,727,110,1418,1193,13.7,76.3,1.1932,398
3.6,1396,233.426724,16.5,1196,524,175,1492,1653,11.7,62.7,0.8586,713
2.142522,1127,233.426724,14.0,1117,714,132,1625,1092,42.8,12.3,1.0326,158
2.142522,949,233.426724,7.4,876,773,113.096025,1500,911,26.5,36.6,1.2484,241.724316
1.6,1050,233.426724,8.5,921,743,70,1683,851,31.3,39.5,1.7798,91
0.7,964,233.426724,3.7,697,1067,57,1516,717,15.8,64.3,1.1416,61
1.1,912,88,3.7,694,1196,58,1343,727,8.7,64.3,0.7267,61
1,892,233.426724,5.2,773,926,62,1660,724,17.1,81.8,1.5816,49
1.9,1192,233.426724,10.4,994,759,78,1780,1163,19.0,58.0,1.2581,105
0.9,936,233.426724,4.4,730,864,38,1551,726,27.7,52.6,1.9202,48
1.8,962,233.426724,7.5,877,841,120,969,949,9.3,37.6,0.4391,413
0.5,794,233.426724,1.8,567,1426,40,1306,406,23.5,35.2,1.0019,35
4.6,1428,233.426724,21.2,1329,594,141,2102,1602,19.1,52.3,1.1486,250
3.7,1525,242,18.2,1246,821,145,1847,1448,14.4,43.4,0.7084,202
2.142522,1015,233.426724,6.6,840,783,113.096025,1664,839,25.0,53.6,1.6721,241.724316
3.4,1469,372,18.4,1252,692,155,1903,1807,24.2,33.8,1.0097,255
2.142522,1078,233.426724,6.6,841,920,113.096025,1595,962,15.5,63.3,1.1071,241.724316
2.3,959,233.426724,8.6,924,899,137,993,897,8.8,35.7,0.4043,316
0.9,894,233.426724,6.0,810,1204,74,1421,585,21.8,34.9,0.9004,82
4.1,1543,710,19.8,1290,631,132,2011,1353,19.7,45.4,1.0312,194
2.2,1013,233.426724,7.4,873,820,167,984,985,8.1,37.9,0.4100,369
1.1,928,233.426724,3.8,699,1930,113.096025,1198,785,11.9,78.2,1.0856,241.724316
1.1,952,233.426724,6.1,814,804,89,1153,970,8.3,77.2,0.8464,250
2.2,1091,233.426724,15.8,1172,874,127,1459,1105,31.6,9.2,0.4190,162
5.5,1100.524233,233.426724,-200.0,938.447755,832.57092,212,1453.531792,1024.248555,18.240418,49.181414,1.016622,1018
4.9,1592,233.426724,27.0,1478,360,158,1975,1874,17.8,53.3,1.0736,593
0.7,729,233.426724,2.8,639,1234,96,773,628,8.7,24.7,0.2785,174
1.6,1020,233.426724,7.2,866,907,90,1554,799,17.6,49.7,0.9944,139
1.7,1187,233.426724,6.8,850,653,109,1169,1383,7.6,72.7,0.7598,242
2.142522,1182,233.426724,12.4,1064,653,113.096025,1616,1217,19.7,56.6,1.2811,241.724316
1.2,1033,233.426724,4.9,759,735,117,1185,937,13.8,65.2,1.0275,154
0.8,806,233.426724,1.0,495,1282,61,685,355,4.0,36.4,0.2982,68
2.142522,889,233.426724,4.0,710,889,113.096025,1566,713,25.9,55.1,1.8117,241.724316
1.1,895,233.426724,2.5,622,1012,115,804,471,10.0,35.5,0.4346,149
1.7,1029,233.426724,6.5,835,771,182,897,1002,10.8,25.2,0.3251,262
1,1038,57,3.5,684,1220,93,1279,688,14.4,38.5,0.6291,85
2.142522,1134,233.426724,8.4,914,699,113.096025,1512,1097,20.6,63.4,1.5190,241.724316
0.4,791,233.426724,1.2,519,1291,31,1295,540,18.1,79.0,1.6224,43
2.2,1161,233.426724,12.7,1074,646,95,1777,1206,36.5,28.9,1.7359,128
2.1,1075,233.426724,11.1,1020,802,103,1732,797,33.3,23.9,1.2085,109
2.142522,1281,233.426724,26.6,1469,491,136,2179,1669,24.0,36.6,1.0763,287
2,1088,233.426724,6.9,851,766,109,1307,959,14.0,75.9,1.2064,349
3.4,1308,233.426724,16.4,1191,537,137,1559,1523,15.4,63.9,1.1071,685
1.9,1189,110,6.7,844,887,93,1566,1049,13.4,69.6,1.0688,96
2,1207,112,8.6,924,1088,102,1488,850,18.0,34.8,0.7127,118
2.142522,881,233.426724,4.1,715,955,113.096025,1352,502,34.1,23.4,1.2307,241.724316
1.8,1076,233.426724,10.9,1012,894,116,1665,816,40.3,16.1,1.1896,113
2.142522,1130,56,5.2,773,1130,82,1452,1051,12.1,61.1,0.8603,70
2.142522,912,233.426724,9.3,951,846,114,1479,861,27.7,24.2,0.8820,124
3.9,1489,536,19.1,1270,633,114,1889,1638,13.5,53.4,0.8196,309
0.5,814,233.426724,3.2,666,1029,34,1311,719,17.8,67.5,1.3674,56
0.8,872,233.426724,2.0,587,1082,132,866,655,4.6,54.6,0.4682,168
1.7,1081,233.426724,9.0,938,697,62,1517,1273,18.4,71.5,1.5038,181
2.142522,809,233.426724,3.8,701,997,113.096025,1384,649,21.1,51.6,1.2784,241.724316
2,1117,233.426724,11.9,1045,761,154,1623,1260,38.3,17.0,1.1216,207
2.142522,1305,233.426724,17.4,1223,545,120,1720,1414,23.7,49.8,1.4433,460
2.142522,825,233.426724,2.7,634,1035,37,1402,606,25.1,42.3,1.3260,29
2.8,1245,233.426724,16.7,1202,628,136,2039,1622,28.4,40.4,1.5442,223
1.5,1060,109,5.5,787,1044,91,1418,833,12.6,57.0,0.8315,81
2.142522,1195,233.426724,11.3,1026,637,113.096025,1342,1150,12.0,60.8,0.8520,241.724316
2.9,1030,233.426724,8.9,935,726,113.096025,1583,791,32.5,28.7,1.3796,241.724316
2.142522,968,233.426724,4.3,730,858,113.096025,1388,913,21.3,61.0,1.5290,241.724316
2.142522,1104,233.426724,13.5,1102,670,113.096025,1609,1480,37.6,19.6,1.2534,241.724316
2.142522,1540,233.426724,27.8,1498,519,113.096025,2301,1657,22.0,58.3,1.5199,241.724316
4.8,1243,233.426724,28.9,1524,647,142,2281,1470,30.3,26.2,1.1161,290
0.9,979,233.426724,3.9,707,851,120,959,1048,2.0,64.9,0.4657,235
0.7,898,33,1.7,559,1441,70,1180,648,10.1,51.2,0.6341,55
0.5,951,233.426724,5.1,769,856,147,1000,735,3.4,62.7,0.4943,236
5.7,1500,233.426724,26.1,1458,428,197,1750,1776,8.2,74.9,0.8187,847
3.4,1415,233.426724,16.6,1197,486,146,1539,1597,12.0,67.4,0.9417,559
1.5,969,233.426724,7.0,857,753,84,1485,821,24.3,43.3,1.2973,75
1.3,1031,233.426724,4.6,741,821,133,927,1144,4.9,52.2,0.4567,191
2,1094,233.426724,10.0,979,717,119,1633,1192,33.3,28.2,1.4189,142
1,1042,84,5.2,772,923,61,1495,968,16.8,59.5,1.1269,51
1,940,233.426724,6.7,845,845,70,1539,704,21.6,51.9,1.3254,57
2.0,1084,233.426724,7.0,859,703,164,1017,1163,1.5,66.2,0.4571,272
4.9,1835,233.426724,38.1,1731,355,244,2083,2254,10.4,64.4,0.8123,983
2.1,1119,233.426724,9.9,974,710,162,1224,1170,6.8,74.5,0.7415,531
3.7,1100.524233,233.426724,-200.0,938.447755,832.57092,177,1453.531792,1024.248555,18.240418,49.181414,1.016622,613
1.4,1014,233.426724,7.2,864,745,56,1474,1097,16.9,75.4,1.4393,167
0.8,879,233.426724,2.9,645,1023,50,1288,612,18.2,74.7,1.5441,83
7.8,1659,233.426724,35.9,1685,423,272,1946,2155,16.0,41.5,0.7483,1290
1.9,1100.524233,233.426724,-200.0,938.447755,832.57092,130,1453.531792,1024.248555,18.240418,49.181414,1.016622,349
5,1332,233.426724,30.2,1556,523,134,2394,1660,20.6,47.7,1.1448,387
0.9,809,233.426724,2.0,587,1084,123,744,434,3.1,43.3,0.3354,200
1.8,938,233.426724,10.2,987,862,111,1597,817,27.8,25.8,0.9473,134
6.9,1648,233.426724,32.6,1612,401,173,2177,1885,17.7,68.3,1.3713,858
2.6,1312,233.426724,11.9,1047,545,126,1430,1399,13.0,70.0,1.0420,374
2.142522,1361,233.426724,13.5,1102,834,113.096025,1704,991,25.8,26.5,0.8675,241.724316
6.5,1895,538,31.0,1573,565,165,2443,1992,18.3,52.6,1.0945,320
2.5,1179,233.426724,14.1,1120,634,97,1667,1119,21.9,57.6,1.4942,352
4.2,1274,233.426724,14.6,1136,547,229,1233,1741,11.5,35.9,0.4862,684
0.7,927,233.426724,2.8,638,949,134,846,949,0.9,58.4,0.3880,224
1.3,1128,233.426724,4.6,742,1144,48,1507,610,21.4,40.3,1.0126,48
0.8,1046,233.426724,5.8,803,900,73,1490,823,18.0,53.0,1.0832,48
2.1,1074,233.426724,12.8,1078,685,108,1673,1317,24.7,36.9,1.1302,124
1.0,867,233.426724,1.6,553,1136,73,792,412,2.8,49.1,0.3726,91
4.1,1311,233.426724,16.8,1203,542,123,1448,1428,7.7,84.3,0.8881,761
0.7,980,233.426724,5.7,800,983,54,1462,810,16.4,52.1,0.9612,46
1.6,977,233.426724,9.4,956,765,93,1581,1114,23.6,39.2,1.1306,93
2.9,1084,233.426724,16.7,1200,686,159,1753,1505,27.8,26.6,0.9748,185
2.142522,1342,233.426724,13.5,1102,744,113.096025,1824,1156,17.0,55.1,1.0621,241.724316
3.7,1379,233.426724,18.4,1252,711,115,1962,1237,17.4,42.1,0.8281,214
2.142522,1421,233.426724,22.1,1354,545,194,2063,1854,33.9,26.8,1.3970,279
3.9,1100.524233,233.426724,-200.0,938.447755,832.57092,177,1453.531792,1024.248555,18.240418,49.181414,1.016622,604
3.9,1492,233.426724,17.8,1233,561,122,1672,1481,13.8,77.8,1.2201,699
1.7,1079,233.426724,9.9,976,781,113,1669,999,29.9,31.1,1.2883,139
0.9,854,233.426724,5.5,788,1064,71,1310,562,35.8,13.4,0.7749,60
0.9,815,233.426724,3.1,657,1166,69,1098,490,22.1,29.5,0.7761,146
0.9,960,233.426724,5.8,804,802,49,1435,886,18.7,74.4,1.5861,198
2.9,1412,233.426724,18.6,1256,525,98,1797,1435,24.9,50.9,1.5856,333
4.2,1440,233.426724,20.5,1311,482,183,1476,2022,9.3,54.5,0.6415,815
2.9,1264,233.426724,18.1,1241,609,129,1989,1280,27.0,37.3,1.3081,228
2,1097,233.426724,12.7,1074,776,138,1671,960,40.4,14.9,1.1033,156
1.7,1178,233.426724,7.4,876,666,119,1319,1059,13.1,68.7,1.0329,209
1,962,233.426724,5.3,778,929,44,1645,726,23.3,59.4,1.6753,35
2.142522,1125,233.426724,9.3,952,646,113.096025,1690,995,25.3,52.9,1.6765,241.724316
0.5,833,233.426724,4.0,708,1084,58,1525,799,20.3,56.0,1.3204,54
1.9,1124,233.426724,10.4,992,660,93,1791,1013,27.1,54.7,1.9284,87
2.142522,1158,233.426724,7.8,892,870,113.096025,1494,1242,13.4,54.3,0.8291,241.724316
2.4,1250,233.426724,12.7,1074,724,123,1806,1166,17.3,61.1,1.1957,162
-200.0,766,233.426724,0.3,412,1651,113.096025,763,295,4.5,52.0,0.4436,241.724316
2.142522,760,233.426724,1.1,505,1527,113.096025,1413,452,17.3,77.2,1.5104,241.724316
1.3,965,233.426724,5.1,769,878,113.096025,1315,667,25.9,32.9,1.0826,241.724316
2.2,1059,233.426724,12.3,1060,798,147,1638,1141,34.1,19.1,1.0048,204
2.142522,1210,233.426724,26.7,1472,515,120,2112,1525,22.4,38.0,1.0201,221
4.2,1556,695,21.5,1337,674,150,1852,1689,16.3,28.8,0.5305,283
0.7,955,233.426724,2.0,582,902,68,1118,611,12.2,72.4,1.0224,83
0.8,956,233.426724,6.0,813,846,59,1544,1094,28.0,39.8,1.4803,42
3.7,1100.524233,233.426724,-200.0,938.447755,832.57092,232,1453.531792,1024.248555,18.240418,49.181414,1.016622,646
1.1,1100.524233,233.426724,-200.0,938.447755,832.57092,91,1453.531792,1024.248555,18.240418,49.181414,1.016622,115
1.4,1023,233.426724,5.2,771,807,143,982,735,9.3,42.3,0.4974,212
1.1,845,233.426724,2.0,582,1120,123,719,473,6.3,28.8,0.2772,174
0.8,959,64,4.4,734,1038,57,1470,861,13.3,67.0,1.0203,76
1.8,1018,233.426724,7.3,868,751,162,1015,804,13.0,29.7,0.4420,255
0.9,1326,233.426724,13.1,1087,571,113.096025,1333,1398,6.7,78.7,0.7779,241.724316
0.9,816,233.426724,4.5,739,999,55,1188,793,12.5,63.2,0.9146,102
3.6,1143,233.426724,20.8,1319,673,158,2001,1190,28.7,31.2,1.2099,192
2.6,1169,233.426724,15.5,1163,708,124,1639,1025,34.3,23.2,1.2326,280
