CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
-200,1325,-200,18.7,1260,652,-200,1969,1303,16.5,57.9,1.0826,-200
1.8,-200,159,-200.0,-200,-200,97,-200,-200,-200,-200,-200,118
-200,1118,-200,13.0,1084,684,127,1723,838,38.2,21.8,1.4312,104
1.2,-200,-200,-200.0,-200,-200,68,-200,-200,-200,-200,-200,56
3.8,1451,481,17.3,1219,661,127,1804,1633,15.0,49.3,0.8364,327
4.1,1222,-200,16.3,1188,554,219,1265,1683,7.7,34.6,0.3652,666
0.7,961,-200,2.5,622,1382,-200,1301,430,12.5,67.5,0.9768,-200
2.2,1188,-200,13.7,1108,693,132,1818,1275,34.2,27.2,1.4404,178
-200,882,-200,3.5,685,1134,42,1492,673,16.2,69.9,1.2756,35
1.1,903,-200,5.8,805,886,64,1361,581,33.4,22.5,1.1398,49
1.6,1074,-200,6.4,832,748,119,1230,934,13.5,59.9,0.9261,244
1.8,969,-200,9.6,962,829,107,1316,856,23.3,28.3,0.8012,244
5,1521,-200,26.6,1470,446,139,1977,1720,21.3,61.9,1.5463,677
1,947,-200,3.2,666,985,68,1115,795,12.8,66.3,0.9804,159
1.1,1032,-200,6.3,826,781,60,1627,1075,25.0,49.2,1.5418,58
2,1051,-200,9.3,950,802,138,1593,1040,28.8,33.0,1.2825,196
1.6,1109,-200,9.7,965,696,74,1742,1100,28.8,45.9,1.7884,59
1.6,889,-200,4.5,738,1379,100,1061,743,13.4,48.1,0.7374,197
3.1,1224,-200,12.6,1071,590,244,1331,1240,4.6,78.2,0.6686,431
2.4,1240,-200,11.0,1014,628,77,1643,1144,23.0,64.6,1.7851,303
0.7,795,-200,2.2,596,1227,57,1188,482,14.0,75.4,1.1988,93
4.6,1651,-200,17.8,1234,501,184,1513,2020,11.2,70.8,0.9386,527
1,985,-200,3.8,701,877,106,1187,835,11.8,77.5,1.0741,159
1.5,1016,-200,4.6,744,825,167,1053,1020,4.2,77.9,0.6479,231
2.0,1094,-200,9.7,967,682,203,1147,1136,6.9,52.8,0.5293,355
0.8,793,-200,3.9,703,1222,64,1439,627,18.7,49.0,1.0462,48
1,889,-200,3.1,661,1001,66,1115,735,12.9,64.7,0.9564,140
1.4,1155,36,4.2,722,1225,84,1414,959,11.6,62.7,0.8530,101
3.3,1190,-200,11.8,1044,615,166,1324,1354,10.8,52.1,0.6746,615
-200,1018,-200,7.6,881,828,-200,1590,630,39.3,22.0,1.5366,-200
2.1,1140,-200,11.6,1035,726,112,1779,1059,27.7,39.3,1.4372,107
0.4,851,-200,2.1,589,1119,-200,1432,501,25.0,53.1,1.6541,-200
-200,960,-200,6.8,848,866,-200,1305,701,21.6,39.9,1.0156,-200
1.6,1112,-200,6.9,851,694,157,1184,931,6.9,71.3,0.7118,231
-200,942,-200,4.0,712,979,-200,1303,734,17.2,66.7,1.2987,-200
2.5,1191,-200,12.1,1055,707,116,1563,1221,22.2,47.9,1.2626,304
1,792,-200,3.4,674,1122,99,810,670,12.6,23.4,0.3408,162
-200,1409,-200,20.3,1304,500,-200,1829,1640,22.7,60.8,1.6582,-200
-200,979,-200,12.2,1057,701,-200,1473,760,22.0,37.3,0.9768,-200
1.1,885,-200,5.2,772,1035,56,1450,524,13.0,64.3,0.9586,57
1.5,1049,-200,9.5,958,794,104,1648,861,23.7,43.4,1.2495,98
3.1,1324,-200,15.8,1173,564,119,1749,1354,27.0,44.2,1.5490,365
0.8,966,-200,5.1,771,830,60,1420,900,21.3,69.5,1.7447,149
1.7,-200,-200,-200.0,-200,-200,117,-200,-200,-200,-200,-200,285
2.2,1134,111,7.1,863,869,88,1599,1009,12.5,81.8,1.1838,120
4.6,1408,808,24.0,1404,646,154,1972,1463,19.3,28.6,0.6357,241
-200,1052,-200,9.7,966,726,-200,1446,982,22.2,41.4,1.0970,-200
4.7,1299,-200,18.5,1254,566,161,1662,1488,15.9,63.4,1.1349,698
1.2,1031,-200,7.3,871,950,96,1393,972,25.2,38.1,1.2049,147
0.4,826,-200,2.2,601,1056,38,1180,702,16.9,67.9,1.2950,67
3.2,1256,-200,16.1,1184,582,143,1448,1276,9.3,71.2,0.8325,613
1.1,1061,60,4.6,745,1178,88,1429,616,9.8,75.0,0.9093,103
-200,1024,-200,4.9,757,923,-200,1423,908,20.6,59.8,1.4350,-200
2.9,1171,-200,14.6,1135,654,146,1797,1073,38.5,23.8,1.5944,161
3.1,1264,-200,14.5,1133,593,94,1750,1258,21.3,66.3,1.6594,407
-200,1125,-200,12.2,1056,645,-200,1716,929,33.8,29.2,1.5143,-200
1.2,970,-200,3.7,691,891,124,956,890,3.7,64.8,0.5208,208
1,847,-200,3.8,698,1034,110,905,815,2.5,59.3,0.4401,240
1.5,915,-200,6.5,834,1006,66,1243,686,19.1,37.0,0.8104,168
-200,826,-200,3.8,698,1017,-200,1331,542,25.7,36.9,1.1991,-200
0.4,734,-200,0.8,478,2294,39,805,378,11.7,38.1,0.5223,51
1.5,1118,-200,8.8,930,697,60,1748,1027,28.2,55.0,2.0697,65
-200,1188,-200,6.4,829,930,-200,1540,785,15.3,60.8,1.0501,-200
2.2,1107,-200,12.9,1080,714,138,1675,1348,30.9,26.9,1.1835,167
0.2,854,-200,1.6,553,1203,5,1418,396,25.5,61.8,1.9831,2
3,1101,-200,9.6,963,748,-200,1320,966,8.0,81.0,0.8714,-200
1.2,988,-200,5.9,806,951,68,1568,940,16.0,61.6,1.1083,87
2.6,1263,-200,14.8,1143,578,-200,1736,1310,26.6,49.3,1.6872,-200
2.9,1120,-200,13.1,1088,849,-200,1785,1067,21.7,44.7,1.1451,-200
1.5,1111,-200,5.2,773,690,115,1331,915,17.8,61.7,1.2436,216
-200.0,1122,-200,6.0,811,641,92,1336,1122,16.2,71.2,1.3013,181
1.7,1021,-200,6.6,839,771,153,1084,914,13.0,40.3,0.6028,298
1.4,1120,111,8.9,935,843,76,1593,1126,14.4,53.1,0.8677,112
1.7,1032,-200,6.8,848,751,71,1266,972,11.4,81.1,1.0928,277
3.5,1350,-200,20.1,1299,518,132,1784,1560,20.1,62.0,1.4409,602
-200,1172,-200,22.8,1372,575,147,1964,1465,26.0,29.7,0.9831,282
3,1436,451,15.2,1154,704,96,1872,1391,15.1,55.8,0.9486,203
1.4,943,-200,5.3,781,871,147,925,722,4.4,48.4,0.4087,222
1.8,1082,-200,5.8,801,780,119,1035,1200,8.0,52.2,0.5623,211
2,1075,-200,10.5,996,649,84,1838,1113,25.4,56.2,1.7961,115
4.2,1517,-200,26.2,1460,551,113,2205,1677,16.4,51.3,0.9474,296
1,838,-200,3.6,686,1083,61,1046,532,18.0,35.1,0.7176,115
0.5,796,-200,2.5,623,1064,28,1425,594,23.0,58.4,1.6223,22
0.5,1322,-200,13.2,1091,565,193,1307,1471,5.6,80.4,0.7349,574
2.2,1175,-200,9.1,945,904,116,1604,1081,14.7,57.6,0.9573,143
2.4,1142,-200,12.4,1063,603,175,1241,1092,26.9,18.3,0.6406,293
1.4,1039,-200,8.4,917,735,77,1467,934,23.5,57.7,1.6515,169
0.2,799,-200,1.6,555,1327,-200,1320,643,12.8,66.0,0.9690,-200
5.4,1501,-200,24.0,1403,418,243,1789,1589,4.6,80.3,0.6889,757
2.1,1089,-200,11.6,1037,707,129,1480,1336,19.8,48.6,1.1130,247
1.2,964,-200,7.1,861,1014,73,1398,735,20.9,28.8,0.7014,69
0.6,944,-200,2.0,586,977,61,1090,586,13.1,63.4,0.9535,93
1.7,-200,-200,-200.0,-200,-200,134,-200,-200,-200,-200,-200,178
5,1257,-200,27.6,1495,524,129,2245,1647,19.2,48.8,1.0751,379
3.7,1317,-200,21.1,1327,575,158,1996,1510,34.5,25.5,1.3680,228
4,1424,-200,13.2,1090,566,176,1351,1896,12.2,61.1,0.8652,507
1.2,949,-200,8.3,910,816,77,1552,1015,22.2,43.0,1.1363,71
2.2,1194,-200,13.7,1106,667,97,1985,1194,28.2,48.1,1.8144,100
1.6,1173,-200,12.4,1063,814,86,1905,1218,20.4,63.1,1.4969,201
3.2,1336,-200,21.6,1340,540,112,2049,1400,21.3,63.5,1.5941,422
-200.0,883,-200,1.3,530,997,46,1102,617,13.7,68.2,1.0611,63
-200,1037,-200,12.1,1053,708,-200,1480,958,16.5,56.2,1.0455,-200
2.6,1138,-200,13.9,1113,610,66,1641,1203,19.2,68.8,1.5097,337
2.8,1017,-200,11.7,1039,769,161,1149,1024,18.1,21.0,0.4321,457
0.4,775,-200,2.6,628,1178,36,1437,554,21.9,50.1,1.3002,27
1.3,-200,-200,-200.0,-200,-200,97,-200,-200,-200,-200,-200,159
1.2,1013,-200,4.8,754,729,101,1245,954,14.5,67.8,1.1171,146
4.4,1378,-200,20.2,1303,633,117,2051,1494,17.8,51.1,1.0362,257
3.9,1316,-200,15.9,1177,544,178,1392,1529,12.3,41.2,0.5867,525
3.4,1285,-200,12.1,1052,605,158,1164,1967,5.1,58.4,0.5170,465
2.7,1378,-200,19.3,1277,628,94,1970,1519,17.1,46.5,0.9010,192
2.6,1167,-200,13.2,1090,626,62,1620,1106,18.0,71.5,1.4615,281
0.5,883,-200,1.0,496,1140,46,804,478,6.9,45.0,0.4499,49
0.5,770,-200,2.2,600,2081,-200,901,416,13.8,36.8,0.5760,-200
3.2,1114,-200,12.2,1057,777,135,1301,1079,15.1,45.4,0.7759,388
0.4,809,21,1.2,521,1575,44,1158,378,13.9,43.9,0.6923,35
2.8,1143,-200,15.9,1176,677,148,1551,1108,27.7,25.1,0.9158,312
-200,998,-200,7.4,875,779,-200,1380,992,16.5,67.2,1.2491,-200
5,1396,-200,24.6,1419,1104,145,1799,1547,9.5,78.3,0.9338,849
2.5,1131,-200,13.1,1087,705,131,1738,1240,24.0,37.8,1.1125,164
1.5,963,-200,7.4,872,767,69,1617,803,25.7,54.1,1.7546,65
0.8,938,-200,5.4,782,879,66,1685,1001,23.4,58.6,1.6651,75
0.6,844,-200,0.7,466,1261,68,894,478,4.1,76.0,0.6304,77
5.1,1582,-200,29.5,1539,435,128,2141,1827,23.2,54.7,1.5349,693
0.8,873,-200,3.4,679,1010,-200,1501,713,26.6,43.0,1.4773,-200
2.1,1179,-200,7.3,868,664,156,1205,1240,4.4,82.0,0.6938,330
1.4,955,-200,3.9,706,888,120,884,616,12.6,30.6,0.4460,168
3.5,1177,-200,20.5,1310,656,145,2011,1189,33.1,23.5,1.1673,226
5.9,1595,-200,33.4,1628,495,218,1822,2140,14.1,44.9,0.7194,1014
1.4,1007,-200,7.0,857,1699,96,1248,921,8.7,80.8,0.9096,301
5.1,1299,-200,23.3,1384,523,240,1325,1855,7.2,25.6,0.2611,819
1.6,1017,-200,7.9,897,1013,92,1400,780,28.2,19.0,0.7164,96
-200,994,-200,4.4,732,852,-200,1400,882,19.8,67.1,1.5305,-200
3.8,1310,-200,21.4,1334,573,174,1747,1633,22.4,38.8,1.0400,617
1.3,1086,-200,4.9,756,700,101,1308,894,16.4,67.3,1.2451,176
1.0,965,-200,3.1,659,973,69,1059,739,6.4,76.3,0.7389,126
1.7,973,-200,6.3,827,825,176,888,846,9.4,27.3,0.3216,351
-200,1036,-200,8.7,928,914,59,1787,909,21.9,60.9,1.5799,89
-200,993,-200,10.2,985,950,-200,1680,790,25.8,32.6,1.0720,-200
0.9,954,-200,7.5,879,837,82,1550,834,21.6,44.0,1.1244,78
1.8,-200,-200,-200.0,-200,-200,152,-200,-200,-200,-200,-200,224
4.5,1543,-200,15.8,1174,521,127,1542,1494,10.4,82.5,1.0406,513
-200,892,-200,4.1,719,918,-200,1019,635,12.0,44.0,0.6169,-200
0.7,975,-200,4.5,737,896,39,1531,621,35.4,31.3,1.7736,32
2.3,1195,-200,12.8,1077,731,113,1860,1151,25.5,43.8,1.4095,130
-200,950,-200,5.0,762,827,69,1616,959,21.9,72.8,1.8944,60
2.1,1075,-200,11.0,1015,824,97,1722,949,15.0,61.4,1.0385,107
6.2,1722,1042,31.9,1595,539,119,2439,1798,11.9,60.9,0.8455,378
0.2,918,-200,4.3,729,904,114,1014,639,9.4,53.6,0.6333,176
0.9,882,-200,5.0,763,879,55,1388,656,23.3,45.3,1.2794,38
4.8,1360,-200,30.4,1561,545,139,2525,1626,23.7,49.0,1.4152,290
1.5,846,-200,8.8,930,947,104,1467,598,30.2,18.0,0.7613,89
2.8,1220,-200,15.3,1157,715,148,1935,1224,35.4,26.1,1.4806,165
2.6,1523,-200,21.0,1324,451,137,1776,1502,12.8,71.8,1.0551,620
1.8,890,-200,9.3,950,940,101,1460,655,19.8,29.7,0.6780,114
5.0,1477,-200,24.3,1412,450,196,1704,1748,10.3,66.3,0.8286,733
1.1,877,-200,2.5,618,1027,96,830,505,3.1,48.1,0.3722,135
4.9,1545,-200,23.5,1390,423,229,1676,1915,16.9,42.9,0.8222,582
1.4,1013,-200,7.9,897,798,-200,1351,594,37.3,20.3,1.2771,-200
1.3,1018,-200,7.7,885,809,77,1491,864,22.1,58.4,1.5393,112
2.1,1198,-200,9.7,968,590,143,1264,945,22.1,27.6,0.7254,306
1.1,988,-200,3.4,679,905,117,911,595,12.8,31.9,0.4684,144
0.8,891,-200,2.7,633,1035,-200,1137,590,15.7,60.1,1.0640,-200
2.5,1136,353,13.2,1089,856,101,1552,928,20.6,24.8,0.5931,127
-200,1026,-200,5.8,801,816,63,1545,1094,25.8,43.1,1.4113,45
-200,1111,-200,11.9,1046,651,105,1754,1106,26.3,45.6,1.5349,98
4.4,1306,-200,28.8,1522,535,121,2450,1545,22.8,47.9,1.3156,244
2.2,1349,79,8.8,933,933,119,1617,1349,14.7,55.9,0.9314,152
1.5,1022,-200,5.2,771,812,165,941,769,5.9,45.4,0.4244,289
5.9,-200,-200,-200.0,-200,-200,296,-200,-200,-200,-200,-200,700
1.6,1180,-200,10.5,997,677,84,1549,1127,22.1,61.3,1.6133,143
1.7,1158,-200,10.8,1008,695,-200,1489,1175,24.6,42.8,1.3053,-200
2.6,1153,181,9.2,945,969,118,1425,911,22.7,22.9,0.6224,161
2.2,1192,-200,10.0,976,618,194,1290,1110,7.3,70.0,0.7195,335
1.7,1008,-200,9.6,962,845,129,1545,742,34.4,19.3,1.0325,145
2,1159,167,9.9,976,837,76,1663,1098,12.4,64.0,0.9206,138
0.6,960,-200,1.3,532,1059,60,1122,724,12.9,70.4,1.0444,66
-200,1036,-200,4.7,746,1034,-200,1364,993,12.3,57.6,0.8223,-200
-200,902,-200,8.7,929,835,101,1482,824,24.5,28.0,0.8489,90
1.9,-200,-200,-200.0,-200,-200,156,-200,-200,-200,-200,-200,214
0.5,853,-200,2.6,623,1107,49,1421,768,21.7,67.4,1.7262,74
0.9,1024,-200,2.7,630,862,66,1240,544,16.2,71.9,1.3171,106
1.7,1151,-200,10.2,984,678,64,1823,1024,29.5,50.6,2.0492,67
3.6,1328,-200,11.4,1029,637,172,1188,1611,8.1,54.1,0.5882,622
0.5,912,-200,1.5,544,959,55,1002,573,12.1,56.3,0.7927,69
2.6,929,-200,2.9,645,962,108,906,524,9.7,45.1,0.5417,148
1.3,1004,71,3.2,667,1157,69,1365,492,11.5,76.9,1.0436,68
-200,1188,-200,12.9,1082,790,-200,1653,1077,21.3,27.3,0.6856,-200
5.1,1373,-200,25.4,1440,635,211,2183,1510,33.1,25.9,1.2923,363
0.2,775,-200,2.5,619,1254,19,1272,386,32.2,20.0,0.9488,10
1.4,1019,-200,7.7,889,787,65,1630,745,34.2,31.5,1.6675,54
3.2,1274,-200,16.6,1197,626,120,2023,1356,24.7,47.1,1.4400,192
2.1,1199,-200,11.8,1041,574,158,1271,986,28.3,17.9,0.6769,320
2.5,1220,235,9.7,967,844,117,1545,1219,11.8,56.6,0.7833,174
1.6,1132,127,6.0,810,899,83,1532,1021,12.8,71.9,1.0632,77
2.9,1139,-200,11.5,1031,649,170,1181,1388,12.4,37.1,0.5329,652
1.0,812,-200,2.9,646,1045,110,731,421,3.7,35.0,0.2823,156
-200,1128,-200,11.5,1032,733,99,1576,876,41.6,14.5,1.1483,87
0.7,969,-200,2.0,584,904,93,1021,899,10.7,59.6,0.7673,133
1.5,1043,-200,5.9,805,798,-200,1155,992,9.1,72.9,0.8429,-200
-200,723,-200,0.9,485,1419,-200,1065,425,14.6,57.1,0.9428,-200
2.2,973,-200,11.2,1023,780,132,1226,964,13.1,40.4,0.6060,358
0.9,1065,-200,7.4,872,831,97,1481,927,31.6,23.8,1.0842,82
0.9,1038,-200,3.8,701,760,110,1102,940,10.1,64.3,0.7934,185
0.9,872,-200,5.4,782,1001,76,1607,874,19.5,59.4,1.3328,75
3.5,1316,-200,13.7,1105,511,199,1372,1828,11.7,49.3,0.6772,670
1.2,985,-200,3.6,691,878,97,1056,902,7.7,71.9,0.7575,205
-200,741,-200,1.9,580,1224,-200,952,660,5.1,68.7,0.6077,-200
-200,1109,-200,11.8,1042,834,95,1888,998,24.5,51.0,1.5454,140
1.5,1060,-200,10.3,991,833,83,1718,778,36.1,22.1,1.3004,72
2.2,1210,-200,9.1,943,611,188,1224,1390,14.6,44.5,0.7337,333
2.4,-200,189,-200.0,-200,-200,109,-200,-200,-200,-200,-200,154
0.8,1016,-200,7.3,868,889,91,1407,665,36.3,16.3,0.9727,73
1,982,-200,6.5,834,770,55,1435,911,19.8,69.2,1.5808,185
2.7,992,-200,10.3,987,823,95,1327,781,23.1,27.0,0.7538,234
1.6,1023,-200,5.2,776,817,128,972,808,11.2,37.1,0.4936,202
0.4,815,-200,1.4,538,1412,-200,1272,379,16.0,53.7,0.9723,-200
-200,853,-200,2.3,605,1032,-200,1488,615,25.4,54.6,1.7432,-200
2.9,1102,-200,16.5,1195,690,149,1762,1325,28.5,27.8,1.0665,196
1.2,942,-200,3.2,666,960,116,848,553,5.4,48.8,0.4393,140
0.3,831,-200,2.6,626,1126,33,1406,484,22.4,49.7,1.3333,22
-200,1049,-200,10.1,983,1071,-200,1515,782,29.5,19.7,0.8015,-200
0.7,913,-200,4.4,730,883,50,1493,774,23.3,55.5,1.5636,47
3.3,1133,-200,9.8,971,683,172,1059,1332,7.8,41.3,0.4389,357
0.9,924,-200,6.6,839,957,68,1453,849,23.5,32.7,0.9349,57
-200,709,-200,0.6,449,1590,-200,1055,392,14.5,57.4,0.9413,-200
3.9,1625,-200,16.4,1191,733,139,1885,1442,17.1,51.3,0.9914,229
0.7,901,-200,3.7,697,952,-200,1586,800,26.8,51.9,1.8058,-200
1.1,904,-200,3.0,649,983,-200,1157,726,12.7,72.2,1.0525,-200
-200,939,-200,5.3,776,879,-200,1259,913,18.3,53.1,1.1056,-200
-200,997,-200,6.2,823,804,-200,1395,894,18.1,68.5,1.4067,-200
1.4,1066,-200,5.8,802,689,117,1282,1090,16.0,61.9,1.1150,172
1.5,1025,-200,9.0,939,790,93,1635,1103,24.7,38.7,1.1845,107
2,1273,245,9.6,963,832,82,1662,931,22.2,38.3,1.0106,98
2,1092,-200,11.3,1024,937,109,1706,968,19.6,47.0,1.0606,128
1.5,1011,-200,8.8,930,728,77,1723,1009,25.1,59.9,1.8797,76
0.3,837,29,1.2,518,1581,29,1182,360,10.5,60.8,0.7704,18
0.6,818,27,1.3,524,1588,31,1071,341,10.7,45.8,0.5895,21
3.9,1213,-200,21.1,1327,654,155,1864,2021,34.2,17.9,0.9444,251
-200,714,-200,2.3,605,1278,94,738,594,9.7,22.5,0.2698,146
1.6,1070,-200,6.2,821,754,170,936,1454,4.8,39.6,0.3440,300
2.6,1369,304,14.5,1132,715,91,1818,1162,20.9,36.6,0.8939,136
1.6,954,-200,5.9,807,833,115,1243,855,15.7,60.8,1.0769,208
3.2,1353,-200,15.9,1176,584,69,1723,2150,20.1,71.3,1.6564,318
3,1280,-200,14.9,1144,555,144,1599,1624,16.4,72.1,1.3360,481
1.1,878,-200,3.6,687,964,89,1035,813,5.9,76.6,0.7179,212
5.1,1581,-200,25.5,1442,435,202,1839,1966,14.2,66.8,1.0730,933
-200,1323,-200,20.7,1316,586,200,1911,1453,37.7,19.8,1.2715,219
2.5,1239,-200,14.3,1127,648,120,1930,1201,26.8,45.1,1.5645,134
-200,932,-200,4.0,708,1057,-200,1285,720,20.7,48.4,1.1663,-200
2.3,1089,-200,8.4,916,710,152,1124,903,12.3,38.4,0.5488,293
-200,1115,-200,11.5,1031,741,123,1561,870,40.4,15.0,1.1125,110
0.5,804,-200,2.2,601,1122,50,1281,646,19.5,63.5,1.4269,57
2.4,1124,-200,16.6,1199,794,116,1858,1101,24.5,37.7,1.1454,156
2.9,-200,-200,-200.0,-200,-200,115,-200,-200,-200,-200,-200,510
3.6,1253,-200,13.3,1094,575,183,1327,1430,10.8,48.1,0.6235,481
-200,848,-200,2.8,639,1057,-200,929,574,9.8,45.2,0.5489,-200
1,1015,101,4.1,718,1065,71,1428,714,16.6,55.4,1.0408,61
4.0,1294,-200,21.2,1330,535,193,1363,1725,11.4,28.7,0.3865,676
-200,858,-200,4.9,760,940,-200,1049,873,7.1,63.6,0.6442,-200
2.3,1255,-200,20.1,1301,571,224,1355,1750,7.3,50.6,0.5184,784
-200,753,-200,0.4,426,1568,-200,792,337,6.9,49.3,0.4913,-200
1.9,1136,-200,9.6,962,594,130,1350,1052,23.6,34.8,0.9986,265
1.1,947,-200,3.5,682,906,113,928,488,21.0,22.3,0.5468,159
3.1,1375,-200,12.8,1076,555,180,1377,1599,12.9,59.0,0.8736,495
0.9,835,-200,4.5,739,1036,61,1382,694,21.2,37.6,0.9355,47
1.1,953,-200,6.4,830,986,86,1521,860,16.0,56.5,1.0166,88
1.9,1211,-200,7.9,896,920,93,1624,1066,16.4,55.1,1.0198,112
3.6,1392,-200,20.6,1313,517,119,1866,1478,22.6,61.5,1.6636,524
0.9,1001,-200,3.8,701,816,93,1130,891,10.3,70.9,0.8907,191
0.9,863,-200,1.6,553,1133,95,742,419,8.2,30.1,0.3281,132
2.1,1317,-200,9.3,952,541,124,1443,1393,19.1,57.5,1.2569,366
3.1,1202,-200,15.4,1160,585,102,1723,1165,16.9,79.9,1.5253,455
1.7,1064,-200,6.4,830,739,144,1053,1059,7.8,49.9,0.5307,270
1.3,962,81,5.3,776,1152,75,1279,550,14.2,36.8,0.5922,89
1,912,-200,7.0,858,923,69,1608,894,19.8,50.4,1.1525,92
-200,1000,-200,5.0,763,807,-200,1619,680,27.7,53.7,1.9661,-200
0.5,823,-200,2.7,631,1090,47,1304,671,20.2,60.8,1.4243,69
1.6,983,-200,7.6,881,752,56,1472,928,18.2,76.4,1.5787,227
2.5,1241,-200,13.8,1110,772,130,1698,1177,22.3,32.1,0.8515,147
-200,789,-200,2.8,638,1305,-200,1309,672,15.2,53.6,0.9190,-200
0.6,893,46,1.4,540,1604,51,1268,413,7.6,83.2,0.8695,43
1.6,1166,-200,6.4,829,632,102,1338,1133,16.3,65.2,1.1982,200
0.8,848,-200,2.4,612,1169,62,852,703,4.8,49.9,0.4325,83
1.9,1096,-200,8.8,931,766,121,1506,1019,24.7,46.4,1.4206,228
3.6,1363,-200,16.1,1183,520,288,1273,1643,5.2,48.3,0.4304,854
-200,1013,-200,6.2,822,855,-200,1377,855,15.1,78.9,1.3409,-200
-200,1056,-200,7.7,886,732,101,1721,900,20.8,80.9,1.9637,127
4.3,1427,-200,19.4,1280,500,175,1481,1948,8.3,58.5,0.6403,800
1.9,1107,114,7.1,861,957,101,1510,879,9.6,76.0,0.9088,118
3.0,1371,-200,16.0,1180,472,122,1632,1354,13.2,69.9,1.0543,527
1.3,911,-200,3.4,676,998,115,855,555,4.0,44.9,0.3689,167
2.6,1418,116,10.9,1010,892,130,1603,1536,14.7,49.3,0.8193,172
-200,740,-200,1.1,506,1333,-200,1074,469,14.9,56.4,0.9474,-200
1.2,949,80,3.8,700,1221,90,1178,553,13.1,34.4,0.5170,78
1.4,1093,-200,3.5,682,797,104,1256,638,15.4,75.2,1.3024,199
-200,1327,-200,17.8,1233,582,-200,1968,1403,22.5,68.9,1.8511,-200
3.4,1236,-200,16.8,1203,681,114,1566,1311,12.5,65.8,0.9538,499
-200,882,-200,2.9,648,1023,55,1338,666,23.3,39.5,1.1176,34
-200,838,-200,4.1,719,949,49,1466,707,25.8,40.9,1.3377,27
1.0,951,-200,2.5,620,938,-200,1077,779,7.9,75.1,0.8050,-200
1.0,941,-200,4.2,723,922,121,880,643,9.3,33.8,0.3981,165
4,1311,-200,17.5,1225,538,121,1464,1434,7.1,84.1,0.8557,781
-200,1285,-200,19.9,1293,549,-200,1797,1365,21.4,47.2,1.1927,-200
-200.0,1015,-200,2.3,608,873,85,1027,655,10.3,59.4,0.7459,113
0.8,1000,59,3.6,688,1257,61,1398,426,14.2,58.6,0.9443,55
1,922,-200,5.4,783,857,76,1367,825,16.7,79.7,1.5030,192
1.7,1177,-200,7.3,871,660,116,1292,1192,12.7,69.9,1.0223,244
-200,1123,-200,20.3,1304,939,-200,1720,1290,25.0,24.4,0.7616,-200
3.2,1271,-200,16.3,1188,563,107,1703,1305,25.1,47.6,1.4983,372
3.5,1353,-200,19.9,1292,683,95,2178,1326,23.0,53.8,1.4968,184
2,1021,-200,10.8,1009,771,87,1545,769,29.8,28.5,1.1809,137
0.9,933,-200,4.7,748,948,52,1551,629,31.6,35.5,1.6269,51
2.1,1082,-200,6.7,843,729,-200,1061,1090,2.8,74.0,0.5591,-200
0.7,821,-200,3.9,706,1021,58,1360,674,23.7,37.3,1.0760,36
1.8,1165,-200,6.6,839,652,140,1214,867,19.5,40.2,0.9010,220
0.8,967,-200,5.5,789,810,61,1597,995,24.6,52.2,1.5881,61
1.5,984,-200,8.7,929,917,84,1654,817,25.4,40.1,1.2822,83
2.3,1009,-200,14.0,1116,779,180,1602,877,32.2,17.1,0.8124,202
1.5,987,-200,6.0,810,801,137,939,830,8.5,36.3,0.4026,199
1.1,888,-200,3.0,652,1025,96,833,547,2.9,48.7,0.3706,150
5.7,1606,-200,31.2,1578,440,81,2205,1786,19.4,66.5,1.4801,665
0.7,960,-200,2.0,582,933,69,1062,657,11.1,66.1,0.8738,90
1.1,1038,-200,4.0,709,768,123,1087,1069,11.4,58.0,0.7818,183
3.4,1399,377,17.4,1222,643,115,2061,1413,19.4,60.9,1.3545,202
0.6,913,-200,4.4,733,902,163,901,681,3.5,47.5,0.3778,250
1.2,1025,78,3.6,689,1189,77,1325,519,11.4,61.2,0.8236,89
2,1242,179,10.0,978,778,87,1686,1184,11.7,75.3,1.0325,180
1.7,1025,-200,9.6,963,842,95,1621,917,15.8,56.2,1.0033,106
3.0,1231,-200,11.1,1017,655,151,1207,1414,5.2,70.0,0.6232,492
1.0,1076,-200,4.1,715,783,119,947,1448,3.4,56.3,0.4455,179
2.8,1240,-200,15.6,1168,582,86,1714,1235,20.5,63.0,1.5043,308
1.3,1078,-200,5.9,808,696,106,1221,891,13.3,65.6,0.9969,152
3.8,1466,318,20.4,1309,773,161,1897,1491,25.8,23.2,0.7589,263
2.2,1090,-200,14.1,1119,756,107,1811,902,32.4,25.7,1.2271,117
2.5,1160,-200,16.2,1185,873,168,1522,1162,35.1,17.5,0.9733,396
2.4,1358,-200,14.3,1128,545,170,1344,1611,14.7,37.2,0.6180,434
0.5,827,-200,1.7,560,1169,53,1087,565,13.9,63.8,1.0079,79
2.2,1104,-200,10.4,993,705,74,1539,1081,31.0,29.1,1.2885,170
4.1,1571,327,20.0,1297,730,162,1973,1729,21.4,33.3,0.8417,314
4.6,1808,262,20.6,1312,753,157,1993,1698,18.4,41.7,0.8732,261
-200,787,-200,2.4,610,1087,-200,1259,543,25.1,32.6,1.0203,-200
2.5,1231,-200,9.6,962,625,151,1348,1192,14.4,58.2,0.9495,412
